2023-06-24 18:26:37.798969,0.007997
2023-06-24 18:26:37.807042,0.004521
2023-06-24 18:26:37.811610,0.003971
2023-06-24 18:26:37.815630,0.003853
2023-06-24 18:26:37.819531,0.004036
2023-06-24 18:26:37.823616,0.003937
2023-06-24 18:26:37.827600,0.004055
2023-06-24 18:26:37.831704,0.005733
2023-06-24 18:26:37.837547,0.005467
2023-06-24 18:26:37.843082,0.004803
2023-06-24 18:26:37.847948,0.004505
2023-06-24 18:26:37.852503,0.004169
2023-06-24 18:26:37.856740,0.004035
2023-06-24 18:26:37.860826,0.004085
2023-06-24 18:26:37.864963,0.003989
2023-06-24 18:26:37.869005,0.004254
2023-06-24 18:26:37.873312,0.003926
2023-06-24 18:26:37.877289,0.004066
2023-06-24 18:26:37.881407,0.00383
2023-06-24 18:26:37.885288,0.004127
2023-06-24 18:26:37.889466,0.00418
2023-06-24 18:26:37.893697,0.004105
2023-06-24 18:26:37.897852,0.004345
2023-06-24 18:26:37.902249,0.004166
2023-06-24 18:26:37.906467,0.0043
2023-06-24 18:26:37.910820,0.004128
2023-06-24 18:26:37.915002,0.0043
2023-06-24 18:26:37.919353,0.004577
2023-06-24 18:26:37.923992,0.004291
2023-06-24 18:26:37.928334,0.004045
2023-06-24 18:26:37.932429,0.004024
2023-06-24 18:26:37.936505,0.004401
2023-06-24 18:26:37.940958,0.004269
2023-06-24 18:26:37.945280,0.00416
2023-06-24 18:26:37.949491,0.004171
2023-06-24 18:26:37.953715,0.004426
2023-06-24 18:26:37.958195,0.004389
2023-06-24 18:26:37.962637,0.004031
2023-06-24 18:26:37.966724,0.004626
2023-06-24 18:26:37.971403,0.004001
2023-06-24 18:26:37.975457,0.004358
2023-06-24 18:26:37.979868,0.004126
2023-06-24 18:26:37.984046,0.004922
2023-06-24 18:26:37.989040,0.005226
2023-06-24 18:26:37.994336,0.004676
2023-06-24 18:26:37.999064,0.005033
2023-06-24 18:26:38.004188,0.006191
2023-06-24 18:26:38.010469,0.005368
2023-06-24 18:26:38.015896,0.004524
2023-06-24 18:26:38.020479,0.00433
2023-06-24 18:26:38.024868,0.004002
2023-06-24 18:26:38.028930,0.003831
2023-06-24 18:26:38.032820,0.005173
2023-06-24 18:26:38.038147,0.00617
2023-06-24 18:26:38.044399,0.005613
2023-06-24 18:26:38.050066,0.004067
2023-06-24 18:26:38.054188,0.00461
2023-06-24 18:26:38.058854,0.004407
2023-06-24 18:26:38.063319,0.004372
2023-06-24 18:26:38.067750,0.0044
2023-06-24 18:26:38.072203,0.004021
2023-06-24 18:26:38.076278,0.004371
2023-06-24 18:26:38.080704,0.00413
2023-06-24 18:26:38.084888,0.004502
2023-06-24 18:26:38.089443,0.003954
2023-06-24 18:26:38.093452,0.0041
2023-06-24 18:26:38.097635,0.004017
2023-06-24 18:26:38.101706,0.004297
2023-06-24 18:26:38.106058,0.004048
2023-06-24 18:26:38.110161,0.004072
2023-06-24 18:26:38.114288,0.004202
2023-06-24 18:26:38.118546,0.004145
2023-06-24 18:26:38.122769,0.004673
2023-06-24 18:26:38.127496,0.004377
2023-06-24 18:26:38.131929,0.003884
2023-06-24 18:26:38.135869,0.004035
2023-06-24 18:26:38.139959,0.00432
2023-06-24 18:26:38.144334,0.004271
2023-06-24 18:26:38.148662,0.004301
2023-06-24 18:26:38.153019,0.004359
2023-06-24 18:26:38.157435,0.004801
2023-06-24 18:26:38.162318,0.005655
2023-06-24 18:26:38.168055,0.005331
2023-06-24 18:26:38.173440,0.004492
2023-06-24 18:26:38.177988,0.00456
2023-06-24 18:26:38.182608,0.004727
2023-06-24 18:26:38.187395,0.0045
2023-06-24 18:26:38.191955,0.004479
2023-06-24 18:26:38.196490,0.0044
2023-06-24 18:26:38.200947,0.005092
2023-06-24 18:26:38.206124,0.005659
2023-06-24 18:26:38.211867,0.005316
2023-06-24 18:26:38.217241,0.004452
2023-06-24 18:26:38.221754,0.004261
2023-06-24 18:26:38.226075,0.004648
2023-06-24 18:26:38.230820,0.00424
2023-06-24 18:26:38.235120,0.004579
2023-06-24 18:26:38.239762,0.004334
2023-06-24 18:26:38.244155,0.004115
2023-06-24 18:26:38.248329,0.004904
2023-06-24 18:26:38.253314,0.005533
2023-06-24 18:26:38.258928,0.004828
2023-06-24 18:26:38.263815,0.004404
2023-06-24 18:26:38.268277,0.004351
2023-06-24 18:26:38.272686,0.004235
2023-06-24 18:26:38.276979,0.00445
2023-06-24 18:26:38.281488,0.004289
2023-06-24 18:26:38.285834,0.004542
2023-06-24 18:26:38.290435,0.004285
2023-06-24 18:26:38.294821,0.004648
2023-06-24 18:26:38.299528,0.004059
2023-06-24 18:26:38.303645,0.004779
2023-06-24 18:26:38.308481,0.004526
2023-06-24 18:26:38.313065,0.004302
2023-06-24 18:26:38.317426,0.004364
2023-06-24 18:26:38.321849,0.004339
2023-06-24 18:26:38.326247,0.004251
2023-06-24 18:26:38.330557,0.004539
2023-06-24 18:26:38.335182,0.005723
2023-06-24 18:26:38.340967,0.004533
2023-06-24 18:26:38.345584,0.004597
2023-06-24 18:26:38.350241,0.004626
2023-06-24 18:26:38.354925,0.004441
2023-06-24 18:26:38.359424,0.004533
2023-06-24 18:26:38.364015,0.004356
2023-06-24 18:26:38.368431,0.005234
2023-06-24 18:26:38.373723,0.004228
2023-06-24 18:26:38.378010,0.004322
2023-06-24 18:26:38.382391,0.004026
2023-06-24 18:26:38.386479,0.004359
2023-06-24 18:26:38.390897,0.0045
2023-06-24 18:26:38.395455,0.004772
2023-06-24 18:26:38.400285,0.004057
2023-06-24 18:26:38.404402,0.004609
2023-06-24 18:26:38.409071,0.00432
2023-06-24 18:26:38.413450,0.004432
2023-06-24 18:26:38.417939,0.004406
2023-06-24 18:26:38.422403,0.004235
2023-06-24 18:26:38.426695,0.00473
2023-06-24 18:26:38.431484,0.004101
2023-06-24 18:26:38.435644,0.004061
2023-06-24 18:26:38.439768,0.004275
2023-06-24 18:26:38.444104,0.00418
2023-06-24 18:26:38.448343,0.004415
2023-06-24 18:26:38.452816,0.00467
2023-06-24 18:26:38.457544,0.004774
2023-06-24 18:26:38.462377,0.004273
2023-06-24 18:26:38.466710,0.004919
2023-06-24 18:26:38.471688,0.004336
2023-06-24 18:26:38.476085,0.004325
2023-06-24 18:26:38.480468,0.00459
2023-06-24 18:26:38.485116,0.00472
2023-06-24 18:26:38.489910,0.004046
2023-06-24 18:26:38.494012,0.004145
2023-06-24 18:26:38.498213,0.004326
2023-06-24 18:26:38.502596,0.004477
2023-06-24 18:26:38.507131,0.004544
2023-06-24 18:26:38.511733,0.003965
2023-06-24 18:26:38.515755,0.004297
2023-06-24 18:26:38.520109,0.004338
2023-06-24 18:26:38.524504,0.004325
2023-06-24 18:26:38.528885,0.004058
2023-06-24 18:26:38.532999,0.004019
2023-06-24 18:26:38.537074,0.004334
2023-06-24 18:26:38.541464,0.003963
2023-06-24 18:26:38.545481,0.00443
2023-06-24 18:26:38.549962,0.00405
2023-06-24 18:26:38.554064,0.004248
2023-06-24 18:26:38.558366,0.004606
2023-06-24 18:26:38.563026,0.004602
2023-06-24 18:26:38.567682,0.004253
2023-06-24 18:26:38.571988,0.004332
2023-06-24 18:26:38.576373,0.004569
2023-06-24 18:26:38.580996,0.004509
2023-06-24 18:26:38.585582,0.004274
2023-06-24 18:26:38.589906,0.004094
2023-06-24 18:26:38.594050,0.004214
2023-06-24 18:26:38.598314,0.004405
2023-06-24 18:26:38.602784,0.004098
2023-06-24 18:26:38.606932,0.004304
2023-06-24 18:26:38.611286,0.004116
2023-06-24 18:26:38.615454,0.004234
2023-06-24 18:26:38.619739,0.004396
2023-06-24 18:26:38.624186,0.003932
2023-06-24 18:26:38.628168,0.004324
2023-06-24 18:26:38.632542,0.00437
2023-06-24 18:26:38.636961,0.003881
2023-06-24 18:26:38.640893,0.003939
2023-06-24 18:26:38.644884,0.00391
2023-06-24 18:26:38.648846,0.004134
2023-06-24 18:26:38.653031,0.003851
2023-06-24 18:26:38.656934,0.004185
2023-06-24 18:26:38.661170,0.004227
2023-06-24 18:26:38.665448,0.004719
2023-06-24 18:26:38.670220,0.004414
2023-06-24 18:26:38.674687,0.003893
2023-06-24 18:26:38.678634,0.003714
2023-06-24 18:26:38.682403,0.003979
2023-06-24 18:26:38.686434,0.003769
2023-06-24 18:26:38.690254,0.004018
2023-06-24 18:26:38.694322,0.004062
2023-06-24 18:26:38.698438,0.003803
2023-06-24 18:26:38.702291,0.003973
2023-06-24 18:26:38.706315,0.004812
2023-06-24 18:26:38.711180,0.004691
2023-06-24 18:26:38.715923,0.00441
2023-06-24 18:26:38.720385,0.00441
2023-06-24 18:26:38.724846,0.004437
2023-06-24 18:26:38.729336,0.004131
2023-06-24 18:26:38.733519,0.004623
2023-06-24 18:26:38.738193,0.004643
2023-06-24 18:26:38.742888,0.004425
2023-06-24 18:26:38.747368,0.004299
2023-06-24 18:26:38.751718,0.00406
2023-06-24 18:26:38.755829,0.004312
2023-06-24 18:26:38.760192,0.004267
2023-06-24 18:26:38.764510,0.004289
2023-06-24 18:26:38.768855,0.004463
2023-06-24 18:26:38.773371,0.00421
2023-06-24 18:26:38.777637,0.004377
2023-06-24 18:26:38.782065,0.004185
